Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6673488,-,-,-,-22.1,-65.59,0,3449,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI
2022,1,1,18,20,1067
2022,1,1,18,30,1043
2022,1,1,18,40,1015
2022,1,1,18,50,982
2022,1,1,19,0,953
2022,1,1,19,10,840
2022,1,1,19,20,890
2022,1,1,19,30,852
2022,1,1,19,40,814
2022,1,1,19,50,777
2022,1,1,20,0,737
2022,1,1,20,10,698
2022,1,1,20,20,655
2022,1,1,20,30,488
2022,1,1,20,40,569
2022,1,1,20,50,525
2022,1,1,21,0,482
2022,1,1,21,10,385
2022,1,1,21,20,104
2022,1,1,21,30,345
2022,1,1,21,40,303
2022,1,1,21,50,209
2022,1,1,22,0,208
2022,1,1,22,10,85
2022,1,1,22,20,138
2022,1,1,22,30,101
2022,1,1,22,40,54
2022,1,1,22,50,30
2022,1,1,23,0,10
2022,1,1,23,10,0
2022,1,1,23,20,0
2022,1,1,23,30,0
2022,1,1,23,40,0
2022,1,1,23,50,0
2022,1,2,0,0,0
2022,1,2,0,10,0
2022,1,2,0,20,0
2022,1,2,0,30,0
2022,1,2,0,40,0
2022,1,2,0,50,0
2022,1,2,1,0,0
2022,1,2,1,10,0
2022,1,2,1,20,0
2022,1,2,1,30,0
2022,1,2,1,40,0
2022,1,2,1,50,0
2022,1,2,2,0,0
2022,1,2,2,10,0
2022,1,2,2,20,0
2022,1,2,2,30,0
2022,1,2,2,40,0
2022,1,2,2,50,0
2022,1,2,3,0,0
2022,1,2,3,10,0
2022,1,2,3,20,0
2022,1,2,3,30,0
2022,1,2,3,40,0
2022,1,2,3,50,0
2022,1,2,4,0,0
2022,1,2,4,10,0
2022,1,2,4,20,0
2022,1,2,4,30,0
2022,1,2,4,40,0
2022,1,2,4,50,0
2022,1,2,5,0,0
2022,1,2,5,10,0
2022,1,2,5,20,0
2022,1,2,5,30,0
2022,1,2,5,40,0
2022,1,2,5,50,0
2022,1,2,6,0,0
2022,1,2,6,10,0
2022,1,2,6,20,0
2022,1,2,6,30,0
2022,1,2,6,40,0
2022,1,2,6,50,0
2022,1,2,7,0,0
2022,1,2,7,10,0
2022,1,2,7,20,0
2022,1,2,7,30,0
2022,1,2,7,40,0
2022,1,2,7,50,0
2022,1,2,8,0,0
2022,1,2,8,10,0
2022,1,2,8,20,0
2022,1,2,8,30,0
2022,1,2,8,40,0
2022,1,2,8,50,0
2022,1,2,9,0,0
2022,1,2,9,10,0
2022,1,2,9,20,0
2022,1,2,9,30,0
2022,1,2,9,40,0
2022,1,2,9,50,0
2022,1,2,10,0,22
2022,1,2,10,10,75
2022,1,2,10,20,113
2022,1,2,10,30,154
2022,1,2,10,40,197
2022,1,2,10,50,241
2022,1,2,11,0,286
2022,1,2,11,10,331
2022,1,2,11,20,377
2022,1,2,11,30,422
2022,1,2,11,40,467
2022,1,2,11,50,512
2022,1,2,12,0,556
2022,1,2,12,10,600
2022,1,2,12,20,643
2022,1,2,12,30,685
2022,1,2,12,40,726
2022,1,2,12,50,766
2022,1,2,13,0,805
2022,1,2,13,10,843
2022,1,2,13,20,879
2022,1,2,13,30,914
2022,1,2,13,40,948
2022,1,2,13,50,980
2022,1,2,14,0,1001
2022,1,2,14,10,1029
2022,1,2,14,20,1056
2022,1,2,14,30,1081
2022,1,2,14,40,1104
2022,1,2,14,50,1125
2022,1,2,15,0,1145
2022,1,2,15,10,1162
2022,1,2,15,20,1177
2022,1,2,15,30,1190
2022,1,2,15,40,1201
2022,1,2,15,50,1202
2022,1,2,16,0,1208
2022,1,2,16,10,1213
2022,1,2,16,20,1215
2022,1,2,16,30,1216
2022,1,2,16,40,1214
2022,1,2,16,50,1210
2022,1,2,17,0,1197
2022,1,2,17,10,1189
2022,1,2,17,20,1178
2022,1,2,17,30,1166
2022,1,2,17,40,1149
2022,1,2,17,50,1133
2022,1,2,18,0,1108
2022,1,2,18,10,1088
2022,1,2,18,20,1066
2022,1,2,18,30,1042
2022,1,2,18,40,1009
2022,1,2,18,50,982
2022,1,2,19,0,952
2022,1,2,19,10,917
2022,1,2,19,20,885
2022,1,2,19,30,848
2022,1,2,19,40,810
2022,1,2,19,50,773
2022,1,2,20,0,733
2022,1,2,20,10,694
2022,1,2,20,20,652
2022,1,2,20,30,612
2022,1,2,20,40,561
2022,1,2,20,50,520
2022,1,2,21,0,476
2022,1,2,21,10,433
2022,1,2,21,20,389
2022,1,2,21,30,346
2022,1,2,21,40,299
2022,1,2,21,50,257
2022,1,2,22,0,215
2022,1,2,22,10,174
2022,1,2,22,20,136
2022,1,2,22,30,99
2022,1,2,22,40,66
2022,1,2,22,50,37
2022,1,2,23,0,16
2022,1,2,23,10,0
2022,1,2,23,20,0
2022,1,2,23,30,0
2022,1,2,23,40,0
2022,1,2,23,50,0
2022,1,3,0,0,0
2022,1,3,0,10,0
2022,1,3,0,20,0
2022,1,3,0,30,0
2022,1,3,0,40,0
2022,1,3,0,50,0
2022,1,3,1,0,0
2022,1,3,1,10,0
2022,1,3,1,20,0
2022,1,3,1,30,0
2022,1,3,1,40,0
2022,1,3,1,50,0
2022,1,3,2,0,0
2022,1,3,2,10,0
2022,1,3,2,20,0
2022,1,3,2,30,0
2022,1,3,2,40,0
2022,1,3,2,50,0
2022,1,3,3,0,0
2022,1,3,3,10,0
2022,1,3,3,20,0
2022,1,3,3,30,0
2022,1,3,3,40,0
2022,1,3,3,50,0
2022,1,3,4,0,0
2022,1,3,4,10,0
2022,1,3,4,20,0
2022,1,3,4,30,0
2022,1,3,4,40,0
2022,1,3,4,50,0
2022,1,3,5,0,0
2022,1,3,5,10,0
2022,1,3,5,20,0
2022,1,3,5,30,0
2022,1,3,5,40,0
2022,1,3,5,50,0
2022,1,3,6,0,0
2022,1,3,6,10,0
2022,1,3,6,20,0
2022,1,3,6,30,0
2022,1,3,6,40,0
2022,1,3,6,50,0
2022,1,3,7,0,0
2022,1,3,7,10,0
2022,1,3,7,20,0
2022,1,3,7,30,0
2022,1,3,7,40,0
2022,1,3,7,50,0
2022,1,3,8,0,0
2022,1,3,8,10,0
2022,1,3,8,20,0
2022,1,3,8,30,0
2022,1,3,8,40,0
2022,1,3,8,50,0
2022,1,3,9,0,0
2022,1,3,9,10,0
2022,1,3,9,20,0
2022,1,3,9,30,0
2022,1,3,9,40,0
2022,1,3,9,50,0
2022,1,3,10,0,19
2022,1,3,10,10,59
2022,1,3,10,20,92
2022,1,3,10,30,128
2022,1,3,10,40,171
2022,1,3,10,50,212
2022,1,3,11,0,254
2022,1,3,11,10,297
2022,1,3,11,20,340
2022,1,3,11,30,384
2022,1,3,11,40,429
2022,1,3,11,50,472
2022,1,3,12,0,515
2022,1,3,12,10,557
2022,1,3,12,20,599
2022,1,3,12,30,640
2022,1,3,12,40,680
2022,1,3,12,50,719
2022,1,3,13,0,757
2022,1,3,13,10,794
2022,1,3,13,20,829
2022,1,3,13,30,864
2022,1,3,13,40,897
2022,1,3,13,50,928
2022,1,3,14,0,958
2022,1,3,14,10,986
2022,1,3,14,20,1013
2022,1,3,14,30,1037
2022,1,3,14,40,1062
2022,1,3,14,50,1083
2022,1,3,15,0,1102
2022,1,3,15,10,1119
2022,1,3,15,20,1134
2022,1,3,15,30,1147
2022,1,3,15,40,1157
2022,1,3,15,50,1163
2022,1,3,16,0,1169
2022,1,3,16,10,1174
2022,1,3,16,20,1177
2022,1,3,16,30,1177
2022,1,3,16,40,1175
2022,1,3,16,50,1171
2022,1,3,17,0,1165
2022,1,3,17,10,1157
2022,1,3,17,20,1147
2022,1,3,17,30,1134
2022,1,3,17,40,1118
2022,1,3,17,50,667
2022,1,3,18,0,364
2022,1,3,18,10,206
2022,1,3,18,20,647
2022,1,3,18,30,1014
2022,1,3,18,40,988
2022,1,3,18,50,961
2022,1,3,19,0,932
2022,1,3,19,10,901
2022,1,3,19,20,869
2022,1,3,19,30,836
2022,1,3,19,40,802
2022,1,3,19,50,765
2022,1,3,20,0,726
2022,1,3,20,10,687
2022,1,3,20,20,648
2022,1,3,20,30,548
2022,1,3,20,40,565
2022,1,3,20,50,523
2022,1,3,21,0,480
2022,1,3,21,10,436
2022,1,3,21,20,393
2022,1,3,21,30,350
2022,1,3,21,40,304
2022,1,3,21,50,261
2022,1,3,22,0,219
2022,1,3,22,10,179
2022,1,3,22,20,139
2022,1,3,22,30,103
2022,1,3,22,40,68
2022,1,3,22,50,39
2022,1,3,23,0,17
2022,1,3,23,10,0
2022,1,3,23,20,0
2022,1,3,23,30,0
2022,1,3,23,40,0
2022,1,3,23,50,0
2022,1,4,0,0,0
2022,1,4,0,10,0
2022,1,4,0,20,0
2022,1,4,0,30,0
2022,1,4,0,40,0
2022,1,4,0,50,0
2022,1,4,1,0,0
2022,1,4,1,10,0
2022,1,4,1,20,0
2022,1,4,1,30,0
2022,1,4,1,40,0
2022,1,4,1,50,0
2022,1,4,2,0,0
2022,1,4,2,10,0
2022,1,4,2,20,0
2022,1,4,2,30,0
2022,1,4,2,40,0
2022,1,4,2,50,0
2022,1,4,3,0,0
2022,1,4,3,10,0
2022,1,4,3,20,0
2022,1,4,3,30,0
2022,1,4,3,40,0
2022,1,4,3,50,0
2022,1,4,4,0,0
2022,1,4,4,10,0
2022,1,4,4,20,0
2022,1,4,4,30,0
2022,1,4,4,40,0
2022,1,4,4,50,0
2022,1,4,5,0,0
2022,1,4,5,10,0
2022,1,4,5,20,0
2022,1,4,5,30,0
2022,1,4,5,40,0
2022,1,4,5,50,0
2022,1,4,6,0,0
2022,1,4,6,10,0
2022,1,4,6,20,0
2022,1,4,6,30,0
2022,1,4,6,40,0
2022,1,4,6,50,0
2022,1,4,7,0,0
2022,1,4,7,10,0
2022,1,4,7,20,0
2022,1,4,7,30,0
2022,1,4,7,40,0
2022,1,4,7,50,0
2022,1,4,8,0,0
2022,1,4,8,10,0
2022,1,4,8,20,0
2022,1,4,8,30,0
2022,1,4,8,40,0
2022,1,4,8,50,0
2022,1,4,9,0,0
2022,1,4,9,10,0
2022,1,4,9,20,0
2022,1,4,9,30,0
2022,1,4,9,40,0
2022,1,4,9,50,0
2022,1,4,10,0,18
2022,1,4,10,10,61
2022,1,4,10,20,95
2022,1,4,10,30,133
2022,1,4,10,40,176
2022,1,4,10,50,219
2022,1,4,11,0,262
2022,1,4,11,10,305
2022,1,4,11,20,349
2022,1,4,11,30,393
2022,1,4,11,40,440
2022,1,4,11,50,483
2022,1,4,12,0,527
2022,1,4,12,10,569
2022,1,4,12,20,615
2022,1,4,12,30,656
2022,1,4,12,40,698
2022,1,4,12,50,737
2022,1,4,13,0,776
2022,1,4,13,10,813
2022,1,4,13,20,849
2022,1,4,13,30,884
2022,1,4,13,40,917
2022,1,4,13,50,949
2022,1,4,14,0,979
2022,1,4,14,10,1007
2022,1,4,14,20,1034
2022,1,4,14,30,1059
2022,1,4,14,40,1081
2022,1,4,14,50,1097
2022,1,4,15,0,1116
2022,1,4,15,10,1134
2022,1,4,15,20,1149
2022,1,4,15,30,1162
2022,1,4,15,40,1172
2022,1,4,15,50,1181
2022,1,4,16,0,1188
2022,1,4,16,10,1193
2022,1,4,16,20,1191
2022,1,4,16,30,1191
2022,1,4,16,40,1187
2022,1,4,16,50,1184
2022,1,4,17,0,1178
2022,1,4,17,10,1170
2022,1,4,17,20,1155
2022,1,4,17,30,1143
2022,1,4,17,40,1126
2022,1,4,17,50,1110
2022,1,4,18,0,1091
2022,1,4,18,10,1071
2022,1,4,18,20,1045
2022,1,4,18,30,1021
2022,1,4,18,40,994
2022,1,4,18,50,967
2022,1,4,19,0,938
2022,1,4,19,10,907
2022,1,4,19,20,872
2022,1,4,19,30,838
2022,1,4,19,40,802
2022,1,4,19,50,765
2022,1,4,20,0,728
2022,1,4,20,10,689
2022,1,4,20,20,576
2022,1,4,20,30,519
2022,1,4,20,40,480
2022,1,4,20,50,431
2022,1,4,21,0,413
2022,1,4,21,10,394
2022,1,4,21,20,392
2022,1,4,21,30,350
2022,1,4,21,40,304
2022,1,4,21,50,261
2022,1,4,22,0,220
2022,1,4,22,10,170
2022,1,4,22,20,134
2022,1,4,22,30,86
2022,1,4,22,40,57
2022,1,4,22,50,33
2022,1,4,23,0,12
2022,1,4,23,10,0
2022,1,4,23,20,0
2022,1,4,23,30,0
2022,1,4,23,40,0
2022,1,4,23,50,0
2022,1,5,0,0,0
2022,1,5,0,10,0
2022,1,5,0,20,0
2022,1,5,0,30,0
2022,1,5,0,40,0
2022,1,5,0,50,0
2022,1,5,1,0,0
2022,1,5,1,10,0
2022,1,5,1,20,0
2022,1,5,1,30,0
2022,1,5,1,40,0
2022,1,5,1,50,0
2022,1,5,2,0,0
2022,1,5,2,10,0
2022,1,5,2,20,0
2022,1,5,2,30,0
2022,1,5,2,40,0
2022,1,5,2,50,0
2022,1,5,3,0,0
2022,1,5,3,10,0
2022,1,5,3,20,0
2022,1,5,3,30,0
2022,1,5,3,40,0
2022,1,5,3,50,0
2022,1,5,4,0,0
2022,1,5,4,10,0
2022,1,5,4,20,0
2022,1,5,4,30,0
2022,1,5,4,40,0
2022,1,5,4,50,0
2022,1,5,5,0,0
2022,1,5,5,10,0
2022,1,5,5,20,0
2022,1,5,5,30,0
2022,1,5,5,40,0
2022,1,5,5,50,0
2022,1,5,6,0,0
2022,1,5,6,10,0
2022,1,5,6,20,0
2022,1,5,6,30,0
2022,1,5,6,40,0
2022,1,5,6,50,0
2022,1,5,7,0,0
2022,1,5,7,10,0
2022,1,5,7,20,0
2022,1,5,7,30,0
2022,1,5,7,40,0
2022,1,5,7,50,0
2022,1,5,8,0,0
2022,1,5,8,10,0
2022,1,5,8,20,0
2022,1,5,8,30,0
2022,1,5,8,40,0
2022,1,5,8,50,0
2022,1,5,9,0,0
2022,1,5,9,10,0
2022,1,5,9,20,0
2022,1,5,9,30,0
2022,1,5,9,40,0
2022,1,5,9,50,0
2022,1,5,10,0,10
2022,1,5,10,10,19
2022,1,5,10,20,35
2022,1,5,10,30,44
2022,1,5,10,40,6
2022,1,5,10,50,8
2022,1,5,11,0,75
2022,1,5,11,10,170
2022,1,5,11,20,55
2022,1,5,11,30,205
2022,1,5,11,40,324
2022,1,5,11,50,378
2022,1,5,12,0,349
2022,1,5,12,10,289
2022,1,5,12,20,402
2022,1,5,12,30,571
2022,1,5,12,40,589
2022,1,5,12,50,557
2022,1,5,13,0,646
2022,1,5,13,10,787
2022,1,5,13,20,823
2022,1,5,13,30,857
2022,1,5,13,40,748
2022,1,5,13,50,921
2022,1,5,14,0,951
2022,1,5,14,10,979
2022,1,5,14,20,1006
2022,1,5,14,30,1030
2022,1,5,14,40,1051
2022,1,5,14,50,873
2022,1,5,15,0,1060
2022,1,5,15,10,1105
2022,1,5,15,20,1121
2022,1,5,15,30,1082
2022,1,5,15,40,1145
2022,1,5,15,50,384
2022,1,5,16,0,1161
2022,1,5,16,10,1166
2022,1,5,16,20,1169
2022,1,5,16,30,1169
2022,1,5,16,40,1169
2022,1,5,16,50,1102
2022,1,5,17,0,1159
2022,1,5,17,10,1152
2022,1,5,17,20,1142
2022,1,5,17,30,1130
2022,1,5,17,40,1116
2022,1,5,17,50,1097
2022,1,5,18,0,1079
2022,1,5,18,10,1059
2022,1,5,18,20,1037
2022,1,5,18,30,1014
2022,1,5,18,40,989
2022,1,5,18,50,901
2022,1,5,19,0,487
2022,1,5,19,10,478
2022,1,5,19,20,430
2022,1,5,19,30,290
2022,1,5,19,40,328
2022,1,5,19,50,428
2022,1,5,20,0,569
2022,1,5,20,10,692
2022,1,5,20,20,652
2022,1,5,20,30,600
2022,1,5,20,40,481
2022,1,5,20,50,255
2022,1,5,21,0,166
2022,1,5,21,10,204
2022,1,5,21,20,90
2022,1,5,21,30,211
2022,1,5,21,40,143
2022,1,5,21,50,132
2022,1,5,22,0,8
2022,1,5,22,10,91
2022,1,5,22,20,107
2022,1,5,22,30,74
2022,1,5,22,40,48
2022,1,5,22,50,30
2022,1,5,23,0,13
2022,1,5,23,10,0
2022,1,5,23,20,0
2022,1,5,23,30,0
2022,1,5,23,40,0
2022,1,5,23,50,0
2022,1,6,0,0,0
2022,1,6,0,10,0
2022,1,6,0,20,0
2022,1,6,0,30,0
2022,1,6,0,40,0
2022,1,6,0,50,0
2022,1,6,1,0,0
2022,1,6,1,10,0
2022,1,6,1,20,0
2022,1,6,1,30,0
2022,1,6,1,40,0
2022,1,6,1,50,0
2022,1,6,2,0,0
2022,1,6,2,10,0
2022,1,6,2,20,0
2022,1,6,2,30,0
2022,1,6,2,40,0
2022,1,6,2,50,0
2022,1,6,3,0,0
2022,1,6,3,10,0
2022,1,6,3,20,0
2022,1,6,3,30,0
2022,1,6,3,40,0
2022,1,6,3,50,0
2022,1,6,4,0,0
2022,1,6,4,10,0
2022,1,6,4,20,0
2022,1,6,4,30,0
2022,1,6,4,40,0
2022,1,6,4,50,0
2022,1,6,5,0,0
2022,1,6,5,10,0
2022,1,6,5,20,0
2022,1,6,5,30,0
2022,1,6,5,40,0
2022,1,6,5,50,0
2022,1,6,6,0,0
2022,1,6,6,10,0
2022,1,6,6,20,0
2022,1,6,6,30,0
2022,1,6,6,40,0
2022,1,6,6,50,0
2022,1,6,7,0,0
2022,1,6,7,10,0
2022,1,6,7,20,0
2022,1,6,7,30,0
2022,1,6,7,40,0
2022,1,6,7,50,0
2022,1,6,8,0,0
2022,1,6,8,10,0
2022,1,6,8,20,0
2022,1,6,8,30,0
2022,1,6,8,40,0
2022,1,6,8,50,0
2022,1,6,9,0,0
2022,1,6,9,10,0
2022,1,6,9,20,0
2022,1,6,9,30,0
2022,1,6,9,40,0
2022,1,6,9,50,0
2022,1,6,10,0,16
2022,1,6,10,10,31
2022,1,6,10,20,46
2022,1,6,10,30,9
2022,1,6,10,40,63
2022,1,6,10,50,60
2022,1,6,11,0,131
2022,1,6,11,10,193
2022,1,6,11,20,161
2022,1,6,11,30,285
2022,1,6,11,40,312
2022,1,6,11,50,229
2022,1,6,12,0,236
2022,1,6,12,10,254
2022,1,6,12,20,406
2022,1,6,12,30,455
2022,1,6,12,40,558
2022,1,6,12,50,597
2022,1,6,13,0,752
2022,1,6,13,10,789
2022,1,6,13,20,644
2022,1,6,13,30,845
2022,1,6,13,40,892
2022,1,6,13,50,923
2022,1,6,14,0,953
2022,1,6,14,10,982
2022,1,6,14,20,1008
2022,1,6,14,30,1030
2022,1,6,14,40,1052
2022,1,6,14,50,1073
2022,1,6,15,0,1092
2022,1,6,15,10,1110
2022,1,6,15,20,1125
2022,1,6,15,30,1138
2022,1,6,15,40,1149
2022,1,6,15,50,1158
2022,1,6,16,0,1165
2022,1,6,16,10,1167
2022,1,6,16,20,1169
2022,1,6,16,30,1170
2022,1,6,16,40,1119
2022,1,6,16,50,1108
2022,1,6,17,0,1158
2022,1,6,17,10,1150
2022,1,6,17,20,1137
2022,1,6,17,30,1125
2022,1,6,17,40,1109
2022,1,6,17,50,1093
2022,1,6,18,0,1075
2022,1,6,18,10,1056
2022,1,6,18,20,1031
2022,1,6,18,30,1007
2022,1,6,18,40,979
2022,1,6,18,50,952
2022,1,6,19,0,923
2022,1,6,19,10,892
2022,1,6,19,20,858
2022,1,6,19,30,825
2022,1,6,19,40,786
2022,1,6,19,50,750
2022,1,6,20,0,713
2022,1,6,20,10,673
2022,1,6,20,20,634
2022,1,6,20,30,594
2022,1,6,20,40,548
2022,1,6,20,50,444
2022,1,6,21,0,363
2022,1,6,21,10,355
2022,1,6,21,20,282
2022,1,6,21,30,225
2022,1,6,21,40,148
2022,1,6,21,50,184
2022,1,6,22,0,123
2022,1,6,22,10,123
2022,1,6,22,20,26
2022,1,6,22,30,34
2022,1,6,22,40,21
2022,1,6,22,50,11
2022,1,6,23,0,7
2022,1,6,23,10,0
2022,1,6,23,20,0
2022,1,6,23,30,0
2022,1,6,23,40,0
2022,1,6,23,50,0
2022,1,7,0,0,0
2022,1,7,0,10,0
2022,1,7,0,20,0
2022,1,7,0,30,0
2022,1,7,0,40,0
2022,1,7,0,50,0
2022,1,7,1,0,0
2022,1,7,1,10,0
2022,1,7,1,20,0
2022,1,7,1,30,0
2022,1,7,1,40,0
2022,1,7,1,50,0
2022,1,7,2,0,0
2022,1,7,2,10,0
2022,1,7,2,20,0
2022,1,7,2,30,0
2022,1,7,2,40,0
2022,1,7,2,50,0
2022,1,7,3,0,0
2022,1,7,3,10,0
2022,1,7,3,20,0
2022,1,7,3,30,0
2022,1,7,3,40,0
2022,1,7,3,50,0
2022,1,7,4,0,0
2022,1,7,4,10,0
2022,1,7,4,20,0
2022,1,7,4,30,0
2022,1,7,4,40,0
2022,1,7,4,50,0
2022,1,7,5,0,0
2022,1,7,5,10,0
2022,1,7,5,20,0
2022,1,7,5,30,0
2022,1,7,5,40,0
2022,1,7,5,50,0
2022,1,7,6,0,0
2022,1,7,6,10,0
2022,1,7,6,20,0
2022,1,7,6,30,0
2022,1,7,6,40,0
2022,1,7,6,50,0
2022,1,7,7,0,0
2022,1,7,7,10,0
2022,1,7,7,20,0
2022,1,7,7,30,0
2022,1,7,7,40,0
2022,1,7,7,50,0
2022,1,7,8,0,0
2022,1,7,8,10,0
2022,1,7,8,20,0
2022,1,7,8,30,0
2022,1,7,8,40,0
2022,1,7,8,50,0
2022,1,7,9,0,0
2022,1,7,9,10,0
2022,1,7,9,20,0
2022,1,7,9,30,0
2022,1,7,9,40,0
2022,1,7,9,50,0
2022,1,7,10,0,14
2022,1,7,10,10,33
2022,1,7,10,20,48
2022,1,7,10,30,21
2022,1,7,10,40,14
2022,1,7,10,50,58
2022,1,7,11,0,65
2022,1,7,11,10,120
2022,1,7,11,20,240
2022,1,7,11,30,350
2022,1,7,11,40,393
2022,1,7,11,50,435
2022,1,7,12,0,477
2022,1,7,12,10,519
2022,1,7,12,20,560
2022,1,7,12,30,600
2022,1,7,12,40,640
2022,1,7,12,50,394
2022,1,7,13,0,418
2022,1,7,13,10,681
2022,1,7,13,20,713
2022,1,7,13,30,823
2022,1,7,13,40,857
2022,1,7,13,50,888
2022,1,7,14,0,918
2022,1,7,14,10,943
2022,1,7,14,20,970
2022,1,7,14,30,995
2022,1,7,14,40,1025
2022,1,7,14,50,1046
2022,1,7,15,0,1065
2022,1,7,15,10,1082
2022,1,7,15,20,1098
2022,1,7,15,30,1111
2022,1,7,15,40,1121
2022,1,7,15,50,1128
2022,1,7,16,0,1135
2022,1,7,16,10,1140
2022,1,7,16,20,1143
2022,1,7,16,30,1143
2022,1,7,16,40,1142
2022,1,7,16,50,1139
2022,1,7,17,0,1133
2022,1,7,17,10,1123
2022,1,7,17,20,1113
