Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6673488,-,-,-,-22.1,-65.59,0,3449,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI
2021,1,1,0,0,0
2021,1,1,0,10,0
2021,1,1,0,20,0
2021,1,1,0,30,0
2021,1,1,0,40,0
2021,1,1,0,50,0
2021,1,1,1,0,0
2021,1,1,1,10,0
2021,1,1,1,20,0
2021,1,1,1,30,0
2021,1,1,1,40,0
2021,1,1,1,50,0
2021,1,1,2,0,0
2021,1,1,2,10,0
2021,1,1,2,20,0
2021,1,1,2,30,0
2021,1,1,2,40,0
2021,1,1,2,50,0
2021,1,1,3,0,0
2021,1,1,3,10,0
2021,1,1,3,20,0
2021,1,1,3,30,0
2021,1,1,3,40,0
2021,1,1,3,50,0
2021,1,1,4,0,0
2021,1,1,4,10,0
2021,1,1,4,20,0
2021,1,1,4,30,0
2021,1,1,4,40,0
2021,1,1,4,50,0
2021,1,1,5,0,0
2021,1,1,5,10,0
2021,1,1,5,20,0
2021,1,1,5,30,0
2021,1,1,5,40,0
2021,1,1,5,50,0
2021,1,1,6,0,0
2021,1,1,6,10,0
2021,1,1,6,20,0
2021,1,1,6,30,0
2021,1,1,6,40,0
2021,1,1,6,50,0
2021,1,1,7,0,0
2021,1,1,7,10,0
2021,1,1,7,20,0
2021,1,1,7,30,0
2021,1,1,7,40,0
2021,1,1,7,50,0
2021,1,1,8,0,0
2021,1,1,8,10,0
2021,1,1,8,20,0
2021,1,1,8,30,0
2021,1,1,8,40,0
2021,1,1,8,50,0
2021,1,1,9,0,0
2021,1,1,9,10,0
2021,1,1,9,20,0
2021,1,1,9,30,0
2021,1,1,9,40,0
2021,1,1,9,50,5
2021,1,1,10,0,21
2021,1,1,10,10,71
2021,1,1,10,20,64
2021,1,1,10,30,147
2021,1,1,10,40,189
2021,1,1,10,50,232
2021,1,1,11,0,275
2021,1,1,11,10,319
2021,1,1,11,20,363
2021,1,1,11,30,408
2021,1,1,11,40,452
2021,1,1,11,50,496
2021,1,1,12,0,539
2021,1,1,12,10,582
2021,1,1,12,20,624
2021,1,1,12,30,665
2021,1,1,12,40,705
2021,1,1,12,50,744
2021,1,1,13,0,782
2021,1,1,13,10,819
2021,1,1,13,20,855
2021,1,1,13,30,889
2021,1,1,13,40,922
2021,1,1,13,50,953
2021,1,1,14,0,983
2021,1,1,14,10,1011
2021,1,1,14,20,1037
2021,1,1,14,30,1062
2021,1,1,14,40,1078
2021,1,1,14,50,1099
2021,1,1,15,0,1118
2021,1,1,15,10,1135
2021,1,1,15,20,1150
2021,1,1,15,30,1163
2021,1,1,15,40,1173
2021,1,1,15,50,1182
2021,1,1,16,0,1189
2021,1,1,16,10,1188
2021,1,1,16,20,1191
2021,1,1,16,30,1191
2021,1,1,16,40,1188
2021,1,1,16,50,1184
2021,1,1,17,0,1178
2021,1,1,17,10,1170
2021,1,1,17,20,1155
2021,1,1,17,30,1143
2021,1,1,17,40,1127
2021,1,1,17,50,1111
2021,1,1,18,0,1092
2021,1,1,18,10,1072
2021,1,1,18,20,1046
2021,1,1,18,30,1022
2021,1,1,18,40,995
2021,1,1,18,50,968
2021,1,1,19,0,939
2021,1,1,19,10,908
2021,1,1,19,20,876
2021,1,1,19,30,839
2021,1,1,19,40,803
2021,1,1,19,50,767
2021,1,1,20,0,729
2021,1,1,20,10,690
2021,1,1,20,20,651
2021,1,1,20,30,610
2021,1,1,20,40,568
2021,1,1,20,50,524
2021,1,1,21,0,482
2021,1,1,21,10,439
2021,1,1,21,20,396
2021,1,1,21,30,353
2021,1,1,21,40,308
2021,1,1,21,50,266
2021,1,1,22,0,223
2021,1,1,22,10,182
2021,1,1,22,20,142
2021,1,1,22,30,105
2021,1,1,22,40,69
2021,1,1,22,50,40
2021,1,1,23,0,17
2021,1,1,23,10,0
2021,1,1,23,20,0
2021,1,1,23,30,0
2021,1,1,23,40,0
2021,1,1,23,50,0
2021,1,2,0,0,0
2021,1,2,0,10,0
2021,1,2,0,20,0
2021,1,2,0,30,0
2021,1,2,0,40,0
2021,1,2,0,50,0
2021,1,2,1,0,0
2021,1,2,1,10,0
2021,1,2,1,20,0
2021,1,2,1,30,0
2021,1,2,1,40,0
2021,1,2,1,50,0
2021,1,2,2,0,0
2021,1,2,2,10,0
2021,1,2,2,20,0
2021,1,2,2,30,0
2021,1,2,2,40,0
2021,1,2,2,50,0
2021,1,2,3,0,0
2021,1,2,3,10,0
2021,1,2,3,20,0
2021,1,2,3,30,0
2021,1,2,3,40,0
2021,1,2,3,50,0
2021,1,2,4,0,0
2021,1,2,4,10,0
2021,1,2,4,20,0
2021,1,2,4,30,0
2021,1,2,4,40,0
2021,1,2,4,50,0
2021,1,2,5,0,0
2021,1,2,5,10,0
2021,1,2,5,20,0
2021,1,2,5,30,0
2021,1,2,5,40,0
2021,1,2,5,50,0
2021,1,2,6,0,0
2021,1,2,6,10,0
2021,1,2,6,20,0
2021,1,2,6,30,0
2021,1,2,6,40,0
2021,1,2,6,50,0
2021,1,2,7,0,0
2021,1,2,7,10,0
2021,1,2,7,20,0
2021,1,2,7,30,0
2021,1,2,7,40,0
2021,1,2,7,50,0
2021,1,2,8,0,0
2021,1,2,8,10,0
2021,1,2,8,20,0
2021,1,2,8,30,0
2021,1,2,8,40,0
2021,1,2,8,50,0
2021,1,2,9,0,0
2021,1,2,9,10,0
2021,1,2,9,20,0
2021,1,2,9,30,0
2021,1,2,9,40,0
2021,1,2,9,50,0
2021,1,2,10,0,29
2021,1,2,10,10,54
2021,1,2,10,20,86
2021,1,2,10,30,120
2021,1,2,10,40,158
2021,1,2,10,50,160
2021,1,2,11,0,238
2021,1,2,11,10,279
2021,1,2,11,20,321
2021,1,2,11,30,363
2021,1,2,11,40,407
2021,1,2,11,50,449
2021,1,2,12,0,491
2021,1,2,12,10,533
2021,1,2,12,20,573
2021,1,2,12,30,614
2021,1,2,12,40,656
2021,1,2,12,50,695
2021,1,2,13,0,732
2021,1,2,13,10,768
2021,1,2,13,20,804
2021,1,2,13,30,838
2021,1,2,13,40,874
2021,1,2,13,50,905
2021,1,2,14,0,935
2021,1,2,14,10,962
2021,1,2,14,20,988
2021,1,2,14,30,1013
2021,1,2,14,40,1047
2021,1,2,14,50,1068
2021,1,2,15,0,1087
2021,1,2,15,10,1104
2021,1,2,15,20,1119
2021,1,2,15,30,1132
2021,1,2,15,40,1143
2021,1,2,15,50,1152
2021,1,2,16,0,1159
2021,1,2,16,10,1163
2021,1,2,16,20,1162
2021,1,2,16,30,1163
2021,1,2,16,40,1162
2021,1,2,16,50,1158
2021,1,2,17,0,1153
2021,1,2,17,10,1144
2021,1,2,17,20,1134
2021,1,2,17,30,1122
2021,1,2,17,40,1105
2021,1,2,17,50,1047
2021,1,2,18,0,1068
2021,1,2,18,10,870
2021,1,2,18,20,683
2021,1,2,18,30,661
2021,1,2,18,40,289
2021,1,2,18,50,140
2021,1,2,19,0,88
2021,1,2,19,10,136
2021,1,2,19,20,98
2021,1,2,19,30,83
2021,1,2,19,40,37
2021,1,2,19,50,22
2021,1,2,20,0,188
2021,1,2,20,10,44
2021,1,2,20,20,29
2021,1,2,20,30,38
2021,1,2,20,40,24
2021,1,2,20,50,27
2021,1,2,21,0,48
2021,1,2,21,10,161
2021,1,2,21,20,245
2021,1,2,21,30,232
2021,1,2,21,40,199
2021,1,2,21,50,5
2021,1,2,22,0,83
2021,1,2,22,10,79
2021,1,2,22,20,23
2021,1,2,22,30,21
2021,1,2,22,40,27
2021,1,2,22,50,26
2021,1,2,23,0,6
2021,1,2,23,10,0
2021,1,2,23,20,0
2021,1,2,23,30,0
2021,1,2,23,40,0
2021,1,2,23,50,0
2021,1,3,0,0,0
2021,1,3,0,10,0
2021,1,3,0,20,0
2021,1,3,0,30,0
2021,1,3,0,40,0
2021,1,3,0,50,0
2021,1,3,1,0,0
2021,1,3,1,10,0
2021,1,3,1,20,0
2021,1,3,1,30,0
2021,1,3,1,40,0
2021,1,3,1,50,0
2021,1,3,2,0,0
2021,1,3,2,10,0
2021,1,3,2,20,0
2021,1,3,2,30,0
2021,1,3,2,40,0
2021,1,3,2,50,0
2021,1,3,3,0,0
2021,1,3,3,10,0
2021,1,3,3,20,0
2021,1,3,3,30,0
2021,1,3,3,40,0
2021,1,3,3,50,0
2021,1,3,4,0,0
2021,1,3,4,10,0
2021,1,3,4,20,0
2021,1,3,4,30,0
2021,1,3,4,40,0
2021,1,3,4,50,0
2021,1,3,5,0,0
2021,1,3,5,10,0
2021,1,3,5,20,0
2021,1,3,5,30,0
2021,1,3,5,40,0
2021,1,3,5,50,0
2021,1,3,6,0,0
2021,1,3,6,10,0
2021,1,3,6,20,0
2021,1,3,6,30,0
2021,1,3,6,40,0
2021,1,3,6,50,0
2021,1,3,7,0,0
2021,1,3,7,10,0
2021,1,3,7,20,0
2021,1,3,7,30,0
2021,1,3,7,40,0
2021,1,3,7,50,0
2021,1,3,8,0,0
2021,1,3,8,10,0
2021,1,3,8,20,0
2021,1,3,8,30,0
2021,1,3,8,40,0
2021,1,3,8,50,0
2021,1,3,9,0,0
2021,1,3,9,10,0
2021,1,3,9,20,0
2021,1,3,9,30,0
2021,1,3,9,40,0
2021,1,3,9,50,0
2021,1,3,10,0,18
2021,1,3,10,10,50
2021,1,3,10,20,93
2021,1,3,10,30,131
2021,1,3,10,40,171
2021,1,3,10,50,212
2021,1,3,11,0,254
2021,1,3,11,10,297
2021,1,3,11,20,340
2021,1,3,11,30,384
2021,1,3,11,40,429
2021,1,3,11,50,472
2021,1,3,12,0,515
2021,1,3,12,10,557
2021,1,3,12,20,599
2021,1,3,12,30,640
2021,1,3,12,40,682
2021,1,3,12,50,721
2021,1,3,13,0,759
2021,1,3,13,10,796
2021,1,3,13,20,831
2021,1,3,13,30,866
2021,1,3,13,40,900
2021,1,3,13,50,934
2021,1,3,14,0,964
2021,1,3,14,10,992
2021,1,3,14,20,1019
2021,1,3,14,30,1044
2021,1,3,14,40,1067
2021,1,3,14,50,1088
2021,1,3,15,0,1107
2021,1,3,15,10,1124
2021,1,3,15,20,1135
2021,1,3,15,30,1148
2021,1,3,15,40,1159
2021,1,3,15,50,1168
2021,1,3,16,0,1175
2021,1,3,16,10,1180
2021,1,3,16,20,1182
2021,1,3,16,30,1183
2021,1,3,16,40,1180
2021,1,3,16,50,1176
2021,1,3,17,0,1170
2021,1,3,17,10,1159
2021,1,3,17,20,1149
2021,1,3,17,30,1136
2021,1,3,17,40,1119
2021,1,3,17,50,1103
2021,1,3,18,0,1085
2021,1,3,18,10,1062
2021,1,3,18,20,1040
2021,1,3,18,30,1016
2021,1,3,18,40,987
2021,1,3,18,50,956
2021,1,3,19,0,928
2021,1,3,19,10,897
2021,1,3,19,20,865
2021,1,3,19,30,829
2021,1,3,19,40,790
2021,1,3,19,50,754
2021,1,3,20,0,717
2021,1,3,20,10,677
2021,1,3,20,20,637
2021,1,3,20,30,597
2021,1,3,20,40,546
2021,1,3,20,50,410
2021,1,3,21,0,444
2021,1,3,21,10,342
2021,1,3,21,20,128
2021,1,3,21,30,231
2021,1,3,21,40,194
2021,1,3,21,50,139
2021,1,3,22,0,40
2021,1,3,22,10,4
2021,1,3,22,20,90
2021,1,3,22,30,66
2021,1,3,22,40,50
2021,1,3,22,50,35
2021,1,3,23,0,15
2021,1,3,23,10,0
2021,1,3,23,20,0
2021,1,3,23,30,0
2021,1,3,23,40,0
2021,1,3,23,50,0
2021,1,4,0,0,0
2021,1,4,0,10,0
2021,1,4,0,20,0
2021,1,4,0,30,0
2021,1,4,0,40,0
2021,1,4,0,50,0
2021,1,4,1,0,0
2021,1,4,1,10,0
2021,1,4,1,20,0
2021,1,4,1,30,0
2021,1,4,1,40,0
2021,1,4,1,50,0
2021,1,4,2,0,0
2021,1,4,2,10,0
2021,1,4,2,20,0
2021,1,4,2,30,0
2021,1,4,2,40,0
2021,1,4,2,50,0
2021,1,4,3,0,0
2021,1,4,3,10,0
2021,1,4,3,20,0
2021,1,4,3,30,0
2021,1,4,3,40,0
2021,1,4,3,50,0
2021,1,4,4,0,0
2021,1,4,4,10,0
2021,1,4,4,20,0
2021,1,4,4,30,0
2021,1,4,4,40,0
2021,1,4,4,50,0
2021,1,4,5,0,0
2021,1,4,5,10,0
2021,1,4,5,20,0
2021,1,4,5,30,0
2021,1,4,5,40,0
2021,1,4,5,50,0
2021,1,4,6,0,0
2021,1,4,6,10,0
2021,1,4,6,20,0
2021,1,4,6,30,0
2021,1,4,6,40,0
2021,1,4,6,50,0
2021,1,4,7,0,0
2021,1,4,7,10,0
2021,1,4,7,20,0
2021,1,4,7,30,0
2021,1,4,7,40,0
2021,1,4,7,50,0
2021,1,4,8,0,0
2021,1,4,8,10,0
2021,1,4,8,20,0
2021,1,4,8,30,0
2021,1,4,8,40,0
2021,1,4,8,50,0
2021,1,4,9,0,0
2021,1,4,9,10,0
2021,1,4,9,20,0
2021,1,4,9,30,0
2021,1,4,9,40,0
2021,1,4,9,50,0
2021,1,4,10,0,21
2021,1,4,10,10,27
2021,1,4,10,20,29
2021,1,4,10,30,89
2021,1,4,10,40,62
2021,1,4,10,50,89
2021,1,4,11,0,73
2021,1,4,11,10,149
2021,1,4,11,20,202
2021,1,4,11,30,288
2021,1,4,11,40,327
2021,1,4,11,50,350
2021,1,4,12,0,98
2021,1,4,12,10,138
2021,1,4,12,20,276
2021,1,4,12,30,331
2021,1,4,12,40,270
2021,1,4,12,50,414
2021,1,4,13,0,655
2021,1,4,13,10,731
2021,1,4,13,20,802
2021,1,4,13,30,760
2021,1,4,13,40,795
2021,1,4,13,50,827
2021,1,4,14,0,957
2021,1,4,14,10,986
2021,1,4,14,20,1012
2021,1,4,14,30,1037
2021,1,4,14,40,887
2021,1,4,14,50,1009
2021,1,4,15,0,1021
2021,1,4,15,10,973
2021,1,4,15,20,1129
2021,1,4,15,30,1139
2021,1,4,15,40,974
2021,1,4,15,50,888
2021,1,4,16,0,348
2021,1,4,16,10,392
2021,1,4,16,20,367
2021,1,4,16,30,713
2021,1,4,16,40,483
2021,1,4,16,50,558
2021,1,4,17,0,551
2021,1,4,17,10,1030
2021,1,4,17,20,1141
2021,1,4,17,30,1129
2021,1,4,17,40,1112
2021,1,4,17,50,1096
2021,1,4,18,0,1078
2021,1,4,18,10,1055
2021,1,4,18,20,1033
2021,1,4,18,30,1009
2021,1,4,18,40,980
2021,1,4,18,50,952
2021,1,4,19,0,738
2021,1,4,19,10,575
2021,1,4,19,20,570
2021,1,4,19,30,825
2021,1,4,19,40,705
2021,1,4,19,50,661
2021,1,4,20,0,609
2021,1,4,20,10,592
2021,1,4,20,20,601
2021,1,4,20,30,483
2021,1,4,20,40,551
2021,1,4,20,50,509
2021,1,4,21,0,468
2021,1,4,21,10,425
2021,1,4,21,20,383
2021,1,4,21,30,264
2021,1,4,21,40,298
2021,1,4,21,50,256
2021,1,4,22,0,215
2021,1,4,22,10,175
2021,1,4,22,20,137
2021,1,4,22,30,100
2021,1,4,22,40,67
2021,1,4,22,50,24
2021,1,4,23,0,9
2021,1,4,23,10,0
2021,1,4,23,20,0
2021,1,4,23,30,0
2021,1,4,23,40,0
2021,1,4,23,50,0
2021,1,5,0,0,0
2021,1,5,0,10,0
2021,1,5,0,20,0
2021,1,5,0,30,0
2021,1,5,0,40,0
2021,1,5,0,50,0
2021,1,5,1,0,0
2021,1,5,1,10,0
2021,1,5,1,20,0
2021,1,5,1,30,0
2021,1,5,1,40,0
2021,1,5,1,50,0
2021,1,5,2,0,0
2021,1,5,2,10,0
2021,1,5,2,20,0
2021,1,5,2,30,0
2021,1,5,2,40,0
2021,1,5,2,50,0
2021,1,5,3,0,0
2021,1,5,3,10,0
2021,1,5,3,20,0
2021,1,5,3,30,0
2021,1,5,3,40,0
2021,1,5,3,50,0
2021,1,5,4,0,0
2021,1,5,4,10,0
2021,1,5,4,20,0
2021,1,5,4,30,0
2021,1,5,4,40,0
2021,1,5,4,50,0
2021,1,5,5,0,0
2021,1,5,5,10,0
2021,1,5,5,20,0
2021,1,5,5,30,0
2021,1,5,5,40,0
2021,1,5,5,50,0
2021,1,5,6,0,0
2021,1,5,6,10,0
2021,1,5,6,20,0
2021,1,5,6,30,0
2021,1,5,6,40,0
2021,1,5,6,50,0
2021,1,5,7,0,0
2021,1,5,7,10,0
2021,1,5,7,20,0
2021,1,5,7,30,0
2021,1,5,7,40,0
2021,1,5,7,50,0
2021,1,5,8,0,0
2021,1,5,8,10,0
2021,1,5,8,20,0
2021,1,5,8,30,0
2021,1,5,8,40,0
2021,1,5,8,50,0
2021,1,5,9,0,0
2021,1,5,9,10,0
2021,1,5,9,20,0
2021,1,5,9,30,0
2021,1,5,9,40,0
2021,1,5,9,50,0
2021,1,5,10,0,14
2021,1,5,10,10,29
2021,1,5,10,20,66
2021,1,5,10,30,74
2021,1,5,10,40,103
2021,1,5,10,50,168
2021,1,5,11,0,195
2021,1,5,11,10,151
2021,1,5,11,20,181
2021,1,5,11,30,267
2021,1,5,11,40,329
2021,1,5,11,50,204
2021,1,5,12,0,254
2021,1,5,12,10,408
2021,1,5,12,20,430
2021,1,5,12,30,562
2021,1,5,12,40,581
2021,1,5,12,50,620
2021,1,5,13,0,657
2021,1,5,13,10,731
2021,1,5,13,20,776
2021,1,5,13,30,838
2021,1,5,13,40,876
2021,1,5,13,50,908
2021,1,5,14,0,938
2021,1,5,14,10,966
2021,1,5,14,20,993
2021,1,5,14,30,1018
2021,1,5,14,40,1057
2021,1,5,14,50,1078
2021,1,5,15,0,851
2021,1,5,15,10,932
2021,1,5,15,20,975
2021,1,5,15,30,1091
2021,1,5,15,40,925
2021,1,5,15,50,985
2021,1,5,16,0,1171
2021,1,5,16,10,1080
2021,1,5,16,20,957
2021,1,5,16,30,430
2021,1,5,16,40,438
2021,1,5,16,50,787
2021,1,5,17,0,1027
2021,1,5,17,10,1091
2021,1,5,17,20,959
2021,1,5,17,30,976
2021,1,5,17,40,947
2021,1,5,17,50,956
2021,1,5,18,0,1005
2021,1,5,18,10,988
2021,1,5,18,20,1038
2021,1,5,18,30,753
2021,1,5,18,40,912
2021,1,5,18,50,957
2021,1,5,19,0,928
2021,1,5,19,10,898
2021,1,5,19,20,866
2021,1,5,19,30,821
2021,1,5,19,40,376
2021,1,5,19,50,296
2021,1,5,20,0,424
2021,1,5,20,10,330
2021,1,5,20,20,339
2021,1,5,20,30,400
2021,1,5,20,40,480
2021,1,5,20,50,520
2021,1,5,21,0,413
2021,1,5,21,10,290
2021,1,5,21,20,361
2021,1,5,21,30,351
2021,1,5,21,40,309
2021,1,5,21,50,267
2021,1,5,22,0,201
2021,1,5,22,10,101
2021,1,5,22,20,122
2021,1,5,22,30,41
2021,1,5,22,40,6
2021,1,5,22,50,22
2021,1,5,23,0,7
2021,1,5,23,10,0
2021,1,5,23,20,0
2021,1,5,23,30,0
2021,1,5,23,40,0
2021,1,5,23,50,0
2021,1,6,0,0,0
2021,1,6,0,10,0
2021,1,6,0,20,0
2021,1,6,0,30,0
2021,1,6,0,40,0
2021,1,6,0,50,0
2021,1,6,1,0,0
2021,1,6,1,10,0
2021,1,6,1,20,0
2021,1,6,1,30,0
2021,1,6,1,40,0
2021,1,6,1,50,0
2021,1,6,2,0,0
2021,1,6,2,10,0
2021,1,6,2,20,0
2021,1,6,2,30,0
2021,1,6,2,40,0
2021,1,6,2,50,0
2021,1,6,3,0,0
2021,1,6,3,10,0
2021,1,6,3,20,0
2021,1,6,3,30,0
2021,1,6,3,40,0
2021,1,6,3,50,0
2021,1,6,4,0,0
2021,1,6,4,10,0
2021,1,6,4,20,0
2021,1,6,4,30,0
2021,1,6,4,40,0
2021,1,6,4,50,0
2021,1,6,5,0,0
2021,1,6,5,10,0
2021,1,6,5,20,0
2021,1,6,5,30,0
2021,1,6,5,40,0
2021,1,6,5,50,0
2021,1,6,6,0,0
2021,1,6,6,10,0
2021,1,6,6,20,0
2021,1,6,6,30,0
2021,1,6,6,40,0
2021,1,6,6,50,0
2021,1,6,7,0,0
2021,1,6,7,10,0
2021,1,6,7,20,0
2021,1,6,7,30,0
2021,1,6,7,40,0
2021,1,6,7,50,0
2021,1,6,8,0,0
2021,1,6,8,10,0
2021,1,6,8,20,0
2021,1,6,8,30,0
2021,1,6,8,40,0
2021,1,6,8,50,0
2021,1,6,9,0,0
2021,1,6,9,10,0
2021,1,6,9,20,0
2021,1,6,9,30,0
2021,1,6,9,40,0
2021,1,6,9,50,0
2021,1,6,10,0,13
2021,1,6,10,10,24
2021,1,6,10,20,43
2021,1,6,10,30,44
2021,1,6,10,40,67
2021,1,6,10,50,29
2021,1,6,11,0,23
2021,1,6,11,10,130
2021,1,6,11,20,161
2021,1,6,11,30,175
2021,1,6,11,40,257
2021,1,6,11,50,376
2021,1,6,12,0,394
2021,1,6,12,10,451
2021,1,6,12,20,598
2021,1,6,12,30,640
2021,1,6,12,40,682
2021,1,6,12,50,722
2021,1,6,13,0,760
2021,1,6,13,10,797
2021,1,6,13,20,711
2021,1,6,13,30,702
2021,1,6,13,40,491
2021,1,6,13,50,553
2021,1,6,14,0,591
2021,1,6,14,10,794
2021,1,6,14,20,1018
2021,1,6,14,30,781
2021,1,6,14,40,846
2021,1,6,14,50,845
2021,1,6,15,0,821
2021,1,6,15,10,944
2021,1,6,15,20,925
2021,1,6,15,30,1144
2021,1,6,15,40,1154
2021,1,6,15,50,1163
2021,1,6,16,0,1170
2021,1,6,16,10,545
2021,1,6,16,20,1049
2021,1,6,16,30,842
2021,1,6,16,40,976
2021,1,6,16,50,1168
2021,1,6,17,0,1159
2021,1,6,17,10,1105
2021,1,6,17,20,952
2021,1,6,17,30,1005
2021,1,6,17,40,587
2021,1,6,17,50,735
2021,1,6,18,0,880
2021,1,6,18,10,846
2021,1,6,18,20,462
2021,1,6,18,30,747
2021,1,6,18,40,720
2021,1,6,18,50,739
2021,1,6,19,0,929
2021,1,6,19,10,899
2021,1,6,19,20,867
2021,1,6,19,30,834
2021,1,6,19,40,800
2021,1,6,19,50,764
2021,1,6,20,0,724
2021,1,6,20,10,686
2021,1,6,20,20,647
2021,1,6,20,30,607
2021,1,6,20,40,566
2021,1,6,20,50,524
2021,1,6,21,0,482
2021,1,6,21,10,393
2021,1,6,21,20,336
2021,1,6,21,30,207
2021,1,6,21,40,259
2021,1,6,21,50,176
2021,1,6,22,0,210
2021,1,6,22,10,184
2021,1,6,22,20,90
2021,1,6,22,30,78
2021,1,6,22,40,47
2021,1,6,22,50,34
2021,1,6,23,0,11
2021,1,6,23,10,0
2021,1,6,23,20,0
2021,1,6,23,30,0
2021,1,6,23,40,0
2021,1,6,23,50,0
2021,1,7,0,0,0
2021,1,7,0,10,0
2021,1,7,0,20,0
2021,1,7,0,30,0
2021,1,7,0,40,0
2021,1,7,0,50,0
2021,1,7,1,0,0
2021,1,7,1,10,0
2021,1,7,1,20,0
2021,1,7,1,30,0
2021,1,7,1,40,0
2021,1,7,1,50,0
2021,1,7,2,0,0
2021,1,7,2,10,0
2021,1,7,2,20,0
2021,1,7,2,30,0
2021,1,7,2,40,0
2021,1,7,2,50,0
2021,1,7,3,0,0
2021,1,7,3,10,0
2021,1,7,3,20,0
2021,1,7,3,30,0
2021,1,7,3,40,0
2021,1,7,3,50,0
2021,1,7,4,0,0
2021,1,7,4,10,0
2021,1,7,4,20,0
2021,1,7,4,30,0
2021,1,7,4,40,0
2021,1,7,4,50,0
2021,1,7,5,0,0
2021,1,7,5,10,0
2021,1,7,5,20,0
2021,1,7,5,30,0
2021,1,7,5,40,0
2021,1,7,5,50,0
2021,1,7,6,0,0
2021,1,7,6,10,0
2021,1,7,6,20,0
2021,1,7,6,30,0
2021,1,7,6,40,0
2021,1,7,6,50,0
2021,1,7,7,0,0
2021,1,7,7,10,0
2021,1,7,7,20,0
2021,1,7,7,30,0
2021,1,7,7,40,0
2021,1,7,7,50,0
2021,1,7,8,0,0
2021,1,7,8,10,0
2021,1,7,8,20,0
2021,1,7,8,30,0
2021,1,7,8,40,0
2021,1,7,8,50,0
2021,1,7,9,0,0
2021,1,7,9,10,0
2021,1,7,9,20,0
2021,1,7,9,30,0
2021,1,7,9,40,0
2021,1,7,9,50,0
2021,1,7,10,0,10
2021,1,7,10,10,15
2021,1,7,10,20,21
2021,1,7,10,30,33
2021,1,7,10,40,36
2021,1,7,10,50,77
2021,1,7,11,0,94
2021,1,7,11,10,99
2021,1,7,11,20,196
2021,1,7,11,30,236
2021,1,7,11,40,302
2021,1,7,11,50,341
2021,1,7,12,0,326
2021,1,7,12,10,390
2021,1,7,12,20,434
2021,1,7,12,30,424
2021,1,7,12,40,457
2021,1,7,12,50,547
2021,1,7,13,0,591
2021,1,7,13,10,551
2021,1,7,13,20,670
2021,1,7,13,30,546
2021,1,7,13,40,743
2021,1,7,13,50,611
2021,1,7,14,0,942
2021,1,7,14,10,770
2021,1,7,14,20,900
2021,1,7,14,30,769
2021,1,7,14,40,783
2021,1,7,14,50,1024
2021,1,7,15,0,1090
2021,1,7,15,10,1107
2021,1,7,15,20,1122
2021,1,7,15,30,1021
2021,1,7,15,40,1147
2021,1,7,15,50,1156
2021,1,7,16,0,1164
2021,1,7,16,10,1052
2021,1,7,16,20,970
2021,1,7,16,30,1108
2021,1,7,16,40,914
2021,1,7,16,50,613
2021,1,7,17,0,285
2021,1,7,17,10,314
2021,1,7,17,20,536
2021,1,7,17,30,858
2021,1,7,17,40,1111
2021,1,7,17,50,1093
2021,1,7,18,0,1075
2021,1,7,18,10,1055
2021,1,7,18,20,1034
2021,1,7,18,30,1010
2021,1,7,18,40,979
2021,1,7,18,50,832
2021,1,7,19,0,923
2021,1,7,19,10,29
2021,1,7,19,20,59
2021,1,7,19,30,752
2021,1,7,19,40,772
2021,1,7,19,50,756
2021,1,7,20,0,719
2021,1,7,20,10,681
2021,1,7,20,20,642
2021,1,7,20,30,602
2021,1,7,20,40,555
2021,1,7,20,50,512
2021,1,7,21,0,470
2021,1,7,21,10,428
2021,1,7,21,20,385
2021,1,7,21,30,343
2021,1,7,21,40,301
2021,1,7,21,50,259
2021,1,7,22,0,218
2021,1,7,22,10,177
2021,1,7,22,20,139
2021,1,7,22,30,78
2021,1,7,22,40,45
2021,1,7,22,50,22
2021,1,7,23,0,7
2021,1,7,23,10,0
2021,1,7,23,20,0
2021,1,7,23,30,0
2021,1,7,23,40,0
2021,1,7,23,50,0
2021,1,8,0,0,0
2021,1,8,0,10,0
2021,1,8,0,20,0
2021,1,8,0,30,0
2021,1,8,0,40,0
2021,1,8,0,50,0
2021,1,8,1,0,0
2021,1,8,1,10,0
2021,1,8,1,20,0
2021,1,8,1,30,0
2021,1,8,1,40,0
2021,1,8,1,50,0
