date,cmi,cmi1,cmi2,cmi3,cmi4,cmi5,cmi6,cmi7,cmi8,cmi9,cmi10,cmi11,cmi12,cmi13,cmi14,cmi15,cmi16,cmi17,cmi18,cmi19,cmi20,cmi30,cmi40,cmi50,cmi60,cmi70,cmi80,cmi90,cmi100
2022-01-01 17:20:20.585317,15.079350769519806,15.07935,14.206335,14.888875,14.902763,14.5257,14.510569,13.414306,13.171119,12.288446,11.726656,11.128942,10.712071,10.296225,10.091017,9.8061285,9.772064,9.5938835,9.614825,9.492142,9.51396,8.905847,8.674158,8.429693,8.194172,8.058736,8.457879,9.129175,9.714388
2022-01-01 17:30:20.585163,14.730145037174225,14.730145,13.809511,14.40563,14.357129,14.019033,13.910039,12.981522,12.584313,11.773064,11.079989,10.577977,10.0659075,9.727989,9.3579445,9.1571,8.9110775,8.813745,8.638537,8.610377,8.485865,8.369234,8.3553095,7.9556494,7.7238026,7.914155,8.281757,8.979474,9.473312
2022-01-01 17:40:20.585018,14.730145037174225,14.730145,13.793638,14.384466,14.20832,13.818399,13.7089815,12.837047,12.473203,11.6402,10.921892,10.432627,9.97552,9.635382,9.315183,9.105036,8.881192,8.778593,8.587195,8.550226,8.3965,8.010362,7.849913,7.6449075,7.8451514,7.964865,8.539689,9.187364,9.457603
2022-01-01 17:50:20.586675,14.095224440097809,14.095224,13.253956,14.049369,13.874987,13.730781,13.519388,12.579841,12.191457,11.419939,10.744752,10.285181,9.781957,9.512717,9.139933,8.988915,8.738335,8.674128,8.4710865,8.452967,8.286024,7.9509625,7.86543,7.628894,7.536809,7.9420395,8.694545,9.782483,10.5578375
2022-01-01 18:00:20.586484,14.063479006290436,14.063479,13.190463,13.862421,13.650781,13.469193,13.315683,12.48201,12.0887785,11.2925625,10.6063385,10.148227,9.669964,9.367136,9.007118,8.811701,8.565591,8.460585,8.274733,8.201197,8.056103,7.3155136,7.2143188,7.7163615,8.831447,10.0851345,11.311602,11.920236,12.129687
2022-01-01 18:10:20.586287,14.761890470981598,14.76189,14.206335,14.613742,14.619033,14.265383,14.283055,13.67799,13.140861,12.894755,11.951734,11.922068,11.119698,11.118803,10.511329,10.581295,10.177569,10.282958,9.982942,10.169976,9.9183235,9.921048,9.228126,9.919966,11.801056,13.507877,14.6434145,15.196572,15.277555
2022-01-01 18:20:20.587901,6.412692368030548,6.4126925,6.4126925,6.8006983,6.7202315,6.878724,6.7521973,6.7100687,6.6825337,6.612967,6.6038036,6.7889223,6.8835917,7.0819883,7.3093557,7.7123036,7.9073577,8.429168,8.675575,9.248463,9.451736,11.892052,13.30727,13.753918,13.580005,13.394415,13.506946,13.795919,14.42548
2022-01-01 18:30:20.587686,9.777768701314926,9.777769,9.269832,8.807752,10.305546,9.553007,10.582001,9.913175,10.199395,9.614727,9.351102,9.0087805,8.798492,8.560901,8.417873,8.316747,8.251356,8.320858,8.265522,8.496848,8.440706,8.908845,9.697015,10.881767,12.169768,13.609679,14.965829,16.047344,16.72373
2022-01-01 18:40:20.587435,15.68252444267273,15.682525,15.047604,15.188699,15.148794,14.646335,14.711626,13.5892315,13.621515,12.683508,12.695225,11.955125,12.072741,11.551035,11.625516,11.326692,11.403263,11.275763,11.317548,11.286363,11.288561,12.027113,14.292765,16.587122,18.181139,18.789778,18.821495,18.654139,18.565002
2022-01-01 18:50:20.588988,14.253954589366913,14.253955,13.666654,13.636671,13.418638,12.808877,12.6772375,11.786837,11.695425,10.939045,10.855863,10.375171,10.554442,10.176377,10.471322,10.198932,10.550958,10.320636,10.766401,10.630602,11.055147,13.33558,15.601194,16.672047,17.0438,17.489176,18.263767,18.33908,17.8538
2022-01-01 19:00:20.588707,13.365066051483154,13.365067,13.031733,13.312155,13.561495,12.924431,13.384467,12.55522,12.862587,12.178705,12.283162,11.856214,12.138215,11.83318,12.224964,11.987854,12.390985,12.165091,12.514588,12.357285,12.630703,12.955861,12.328381,12.270871,13.379581,14.813377,15.424871,15.44102,15.320608
2022-01-01 19:10:20.590202,12.507924437522888,12.507924,12.031734,12.55378,12.551576,12.231099,12.267182,11.488165,11.65723,10.948844,10.759354,10.321648,10.132928,9.863426,9.773232,9.627927,9.611349,9.584327,9.621292,9.598723,9.62126,10.169584,10.547073,11.767556,12.868665,13.43255,13.623733,13.7164955,13.966933
2022-01-01 19:20:20.589882,29.80949580669403,29.809496,30.428541,30.476162,29.664654,30.204414,29.238949,28.872665,27.98807,26.9696,26.271725,25.453209,24.80994,24.17599,23.542736,22.959696,22.39705,21.92704,21.484205,21.124897,20.72617,18.287035,16.757107,15.236113,14.082703,13.30777,12.708451,12.293797,12.1884985
2022-01-01 19:30:20.589519,37.26980686187744,37.269806,37.206314,38.0176,37.414646,38.71361,38.016716,38.33427,37.14927,36.85005,35.535835,34.83638,33.653183,33.3906,32.231747,31.893583,30.891958,30.523396,29.59854,28.820267,28.029892,21.350739,16.751255,13.4360895,11.17819,9.618059,8.801355,8.725522,9.422471
2022-01-01 19:40:20.590952,10.031736642122269,10.031736,9.285706,9.6507845,9.861101,9.535229,9.733678,9.085835,9.225189,8.642359,8.690784,8.242154,8.44598,8.057473,8.432775,8.0830965,8.641733,8.329206,8.888292,8.598769,9.191023,9.342038,8.60517,7.8551674,7.183397,6.874428,6.9354696,7.2766976,8.017084
2022-01-01 19:50:20.590537,9.460308402776718,9.460308,8.841261,9.185176,9.1924515,8.840627,8.87477,8.307087,8.029755,7.5919976,7.143803,6.876289,6.513663,6.3937197,6.164717,6.123874,5.9911895,6.0238304,5.9155335,5.9494295,5.8515024,5.9898005,6.231284,6.0142035,5.9134064,6.1387696,6.524041,7.130567,7.7053614
2022-01-01 20:00:20.590110,7.968246191740036,7.968246,7.444437,7.9999924,7.7916594,7.932691,7.784825,7.681884,7.2609053,7.205167,6.6631684,6.7860355,6.4455404,6.607113,6.7218914,6.9046845,7.2513566,7.3922048,7.861153,7.934478,8.384277,8.894595,8.88138,8.533986,8.28098,8.337698,8.247402,8.30573,8.6727705
2022-01-01 20:10:20.591439,10.507926344871521,10.507926,10.031736,10.275123,10.174593,10.031736,9.979709,9.538053,9.270824,8.938655,8.579675,8.386978,8.137779,8.021219,7.812269,7.7583,7.6495466,7.69879,7.610908,7.656414,7.633564,9.2349825,10.690387,10.754173,9.802707,8.530967,7.6194615,7.1330285,7.365527
2022-01-01 20:20:20.590962,8.34919810295105,8.349198,7.809516,8.045848,7.9543576,7.6939607,7.67636,7.175893,7.0312433,6.5733814,6.262533,5.9892373,5.7775517,5.593119,5.515544,5.383134,5.371771,5.2854347,5.357726,5.3058033,5.430788,5.726626,6.4619184,7.0865965,7.0903277,6.6611924,6.223377,5.9165416,6.1156383
2022-01-01 20:30:20.590444,7.523802667856216,7.5238028,7.1745963,7.3862357,7.3234057,7.1212635,7.107577,6.6485205,6.5029697,6.09484,5.7596774,5.524329,5.28108,5.116554,4.958693,4.850648,4.7392073,4.6930256,4.606404,4.593761,4.5253134,4.371742,4.3117223,4.184618,4.3013105,4.43883,4.57878,4.785588,5.115474
2022-01-01 20:40:20.591737,7.142850011587143,7.14285,6.7460256,6.934737,6.809518,6.655231,6.590822,6.1982446,6.0456295,5.673519,5.3841224,5.1732864,4.9448805,4.790077,4.6407475,4.5424995,4.443448,4.396107,4.3164763,4.30277,4.239917,4.1154103,4.065254,3.919844,3.8415046,3.791645,3.7729676,3.8297515,4.078542
2022-01-01 20:50:20.591194,6.253962218761444,6.253962,5.920629,6.2751265,6.293645,6.184121,6.1569614,5.75704,5.600193,5.2874737,5.0365033,4.836936,4.6307273,4.486142,4.3464484,4.253541,4.1682744,4.128188,4.0565314,4.036403,3.9787264,3.904476,3.8674169,3.739565,3.6238854,3.526663,3.503573,3.531723,3.738047
2022-01-01 21:00:20.590652,6.0317400842905045,6.03174,5.7460265,5.8377366,5.773804,5.626662,5.569659,5.23809,5.154757,4.866153,4.6472974,4.4798594,4.2894583,4.1699967,4.0502067,3.9789732,3.8952098,3.8669705,3.799134,3.7920203,3.7414248,3.629097,3.5872982,3.4659777,3.3775277,3.4309003,3.6330175,3.7550855,3.860406
